content,score,cleaned_text
Membantu dan mempermudah semua orang.,5,bantu mudah orang
Woy ngapa akun apl gojek & apl gopay sya pas ganti device gk konek asem.... Jdi ribet... Sialan udh top up eh gk bisa kepake brengsek,2,woy ngapa akun apl gojek apl gopay sya pas ganti device gk konek asem jdi ribet sial udh top up eh gk kepake brengsek
Sangat membantu dan terpercaya dgn harga kompetitif,5,bantu percaya dgn harga kompetitif
"Awalnya suka sama app ini, tapi sekrang sudh agak kecewa .",4,suka app sekrang sudh kecewa
"the best ,harga juga lebih murah dibanding Yg lain",5,the best harga murah banding yg
Pesen gofood lama sekali 2 jam padahal jarak antara resto dengan rumah hanya 2 km,1,sen gofood jam jarak resto rumah km
Jangan banyak error udah gitu aja,5,error udah gitu aja
Mohon go-jek bikin Gimana caranya kalau hujan kita tetap bisa order karena kalau hujan sedikit aja kita susah ordernya,5,mohon gojek bikin gimana hujan order hujan aja susah order
Aplikasi tolo udh nunggu 1 jam lebih malah transaksi di batalkan mending hapus aja nih apk gak guna babi banget,1,aplikasi tolo udh nunggu jam transaksi batal mending hapus aja nih apk gak babi banget
Sangat efektif dan ramah bagus,5,efektif ramah bagus
Saya mendaftar komunitas dari tgl 22 November sampai sekarang blm ada panggilan padahal sudah bayar 900.000 komunitas malengkeri sampai sekarang blm ada panggilan saya sdh kirim e-mail ke pihak gojek jakarta mohon dibantu,1,daftar komunitas tgl november blm panggil bayar komunitas malengkeri blm panggil sdh kirim email gojek jakarta mohon bantu
"maksudnya gak ada opsi ongkir apa ya? NI SY MAU MILIH ONGKIR HEMAT/YG CEPET DAH GAK ADA. OTOMATIS REGULER. oke maksudnya apa gojek, pls beri sy penjelasan 😭😭🙏🏻🙏🏻 aku rela nunggu makanan lama daripada bayar ongkir semahal itu. MASALAH AKU PILIH YG REGULER TETEP LAMA BGT, MALAH LEBIH LAMA DARI YG HEMAT😊",3,maksud gak opsi ongkir ya ni sy milih ongkir hematyg cepet dah gak otomatis reguler oke maksud gojek pls sy jelas  rela nunggu makan bayar ongkir mahal pilih yg reguler tetep bgt yg hemat
"Kecewa dengan gofood sekarang, tidak bisa lagi pakai 2 voucer sekaligus, voucer aplikasi+voucer resto. Jadinya gk tertarik lagi untuk naikin go club. Berharap aplikasi bisa kembali seperti dulu.",1,kecewa gofood pakai voucer voucer aplikasivoucer resto gk tarik naikin go club harap aplikasi
Awal nya pesan gofood cuma 1 terus gangguan.. Habis tu datang 2 driver yg bawa makanan yg sama mana harga nya 375.000,1,nya pesan gofood ganggu habis tu driver yg bawa makan yg harga nya
"sumpa ya, gojek pas awal banyak bgt diskon nya, tapi lama kelamaan gaada diskon lagi eheheheh, but issoke, makasih ya gojekk",5,sumpa ya gojek pas bgt diskon nya gaada diskon eheheheh but issoke makasih ya gojekk
Salah satu pilihan moda transportasi yang aman dan terpercaya,5,salah pilih moda transportasi aman percaya
Titik tidak akurat. Driver banyak yang barbar.,1,titik akurat driver barbar
Promo tidakkk bisa digunakan anda tidakkk memenuhi syarat!!!!!,2,promo tidakkk tidakkk penuh syarat
Kecewa lagi buru buru malah dapet driver nya jauh jauh,1,kecewa buru buru dapet driver nya
"Lain kali, kalau saya gak bisa pake yang lain selain Gopay, jangan ngasih Voucher selain Voucher Gopay dong.... Ngapain pula saya pake akun Bank buat Gajek saya ?? MIKIR DONG !!!",3,kali gak pake gopay ngasih voucher voucher gopay ngapain pake akun bank gajek mikir
Sejak gopaylater dipegang sama MAB makin ga karuan dikit2 akun direview bayar aja ga telat skrg malah direview ga kelar2 BALIKIN AJA KE FINDAYA LEBIH JELAS,1,gopaylater pegang mab ga karuan dikit akun direview bayar aja ga telat skrg direview ga kelar balikin aja findaya
Saya cukup kecewa pada saat pesan gocar dimana saya memesan orderan seharga 36k diaplikasi dengan membayar menggunakan gopay namun tiba tiba total yang saya bayar menjadi 46k setelah saya liat dikenakan biaya parkir 10k dan saya kaget padahal saya tidak berhenti ditempat yang memerlukan biaya parkir. Saya berharap harga di aplikasi seharusnya sama dengan biaya di akhir kecuali saya melewati tol ataupun tempat yang mengenakan biaya parkir,2,kecewa pesan gocar mana mes order harga k aplikasi bayar gopay total bayar k liat kena biaya parkir k kaget henti tempat biaya parkir harap harga aplikasi biaya kecuali lewat tol kena biaya parkir
"Tolong utk gofood nya dibenerin lagi kenapa setiap saya buka gofood gabisa, slalu muncul perintah ""nyalakan lokasimu agar dapat blablabla"" dan saya klik ternyata saya sudah nyalakan lokasinya. Tp knp gofood tidak bisa mendeteksinya. Saya kesel. Padahal saya sering pakai gofood tapi akhir2 ini saya jd males krn dibikin kesel sm lokasi yg padahal sudah saya nyalakan. Setelah itu gofood saya tdk muncul restoran2 yg terdekat, dia jadi lemot dan saya harus mencari nya dulu. Rasanya mau apus aja nih aplikasi. Ga bikin cust nyaman",1,tolong utk gofood nya dibenerin buka gofood gabisa slalu muncul perintah nyala lokasi blablabla klik nyala lokasi tp knp gofood deteksi kesel pakai gofood jd males krn bikin kesel sm lokasi yg nyala gofood tdk muncul restoran yg dekat lot cari nya apus aja nih aplikasi ga bikin cust nyaman
Lincah dan cepat... mantap👍,5,lincah cepat mantap
"Pemilihan rutenya buruk banget sekarang, masa tiap kali pake dikasih rute paling jauh, dibikin muter2 dulu. Jadi lebih mahal tarifnya",2,pilih rute buruk banget kali pake kasih rute bikin muter mahal tarif
"Iklan sangat mengganggu. Muncul dimana""",1,iklan ganggu muncul mana
Gojek meluncur kan slot aceng/ongkir 5000 ga manusiawi banget ceo gojek sedangkan dikastamer ongkir normal 15000 knapa ongkir 5000?¿?????tolong dong ongkir standar aja.5000 itu buat beli apa gitu bensin aja ga dapet,2,gojek luncur slot acengongkir ga manusiawi banget ceo gojek dikastamer ongkir normal knapa ongkir tolong ongkir standar aja beli gitu bensin aja ga dapet
Sorry kasih bintang 3 dlu soalnya sering eror saya mesen 1 orderan malah tiba tiba ada 2 orderan yg kepesen kan saya dari awal mesen nya 1 ojek,3,sorry kasih bintang dlu eror mesen order order yg sen mesen nya ojek
"Apa tidak bisa memblokir driver, agar untuk selanjutnya tidak mendapatkan driver itu lagi?",3,blokir driver driver
"pelayanannya,ok banget,sukses selalu",5,pelayanannyaok bangetsukses
"centang biru tidak aktif,hapus aja tidak berguna",1,centang biru aktifhapus aja guna
"Saya bingung ada masalah apa dengan akun saya setiap ingin menggunakan gofood muncul ""kami mendeteksi pemakaian yang tidak biasa"", sudah membuat laporan tapi tidak kunjung ada perubahan. Saya kira jika aplikasi ini di uninstall lalu di instal kembali akun saya bisa kembali seperti semula tapi ternyata sama saja, jadi saya memutuskan untuk tidak menggunakannya lagi",1,bingung akun gofood muncul deteksi pakai lapor kunjung ubah aplikasi uninstall instal akun putus guna
amplikasi gak berguna pesen gojek dari tadi gak ada yang respon. amplikasi gak berguna cok,5,amplikasi gak guna sen gojek gak respon amplikasi gak guna cok
"setiap pesen di go food , pengiriman selalu lama ,padahal udah paket express ,mending shopee food",1,sen go food kirim udah paket express mending shopee food
Nyesal hari ini padahal dekat tapi disuruh byar 25.000 padahal aku Uda tunggu dialama tapi katanya bayar 25.000 😭😭😭nyesal bgat,3,nyesal suruh byar uda tunggu dialama bayar nyesal bgat
Sering pengemudi beralasan terlalu jauh lokasi,5,kemudi alas lokasi
Kok tambah susah ia.driver nya terlalu jauh,1,susah iadriver nya
Senang dan mantul banyak promo,5,senang mantul promo
SUDAH TOP UP...SUDAH ADA NOTIF..DI GOPAY TABUNGAN SALDO ADA..TP DI GOJEK SALDO GK ADA...1 NAUNGAB APLIKASI..TAPI BEDA..MAU ISI PULSA...TAPI BILANG SALDO GK ADA...KOCAK...MAKIN LAMA MAKIN BURUK GOJEK INI...,1,top upsudah notifdi gopay tabung saldo adatp gojek saldo gk naungab aplikasitapi bedamau isi pulsatapi bilang saldo gk adakocakmakin buruk gojek
Banyakin promo potongan harga dong,4,banyakin promo potong harga
"aplikasi ini harusnya sngt membantu untuk daerah perkampungan yang susah kendaraan umum seperti daerah saya, tapi sayangnya setiap kali pesan tidak ada yang ngambil sama sekali driver nya, entah apah alasannya sungguh membuat kecewa",1,aplikasi sngt bantu daerah kampung susah kendara daerah sayang kali pesan ngambil driver nya apah alas sungguh kecewa
"Semoga lebih baik lg pelayanannya, Sukses selalu GOJEK Indonesia Ku",5,moga lg layan sukses gojek indonesia ku
"Ribet amat sekarang mau pesen gojek aja pakai kode angka segala,, laaaaah,, udh jgn dibuat macem macem,, terlalu ribet males makenya gua,,",3,ribet sen gojek aja pakai kode angka laaaaah udh jgn macem macem ribet males makenya gua
Alhamdulilah sy merasa terbantu dgn adanya aplikasi gojeg.smoga makin di tingkatkan pelayanannya🙏💪👍,5,alhamdulilah sy bantu dgn aplikasi gojegsmoga tingkat layan
layanan gofood ekonomis 1 jam setengah . ada layanan2 kayak gini malah tambah parah dulu semua sama diantar skitar 20 menit sampe,1,layan gofood ekonomis jam layan kayak gin parah antar skitar menit sampe
Sekarang gojek semakin mahal aja nih...jadi males saya naik gojek....saya udah pake gojek udah lama Sekarang pelayanan makin kurang aja nih saldo nya,1,gojek mahal aja nihjadi males gojeksaya udah pake gojek udah layan aja nih saldo nya
perbaiki rute dan kembalikan bonus buat driver. kasihan,1,baik rute kembali bonus driver kasihan
"UMR naik cm dibawah 10 % dan itu pun baru mulai februari, tp tarif gojek sudah naik HAMPIR 30% per hari ini 16 Desember 2024 terimakasih sudah menemani hampir 9 tahun ini PAMIT!",1,umr cm bawah februari tp tarif gojek desember terimakasih tani pamit
Perusahaan transportasi yang memenuhi semua kebutuhan. Asli karya anak bangsa terbaik,5,usaha transportasi penuh butuh asli karya anak bangsa baik
"Aplikasinya sangat membantu, terutama untuk layanan go food & go cars nya ya. Tapi sayang untuk promo2 nya yang saat ini, kurang menarik. Lebih menarik promo2 yang sebelumnya, terutama untuk promo go foodnya yg sekarang ini tidak bisa lagi double voucher seprti sebelumnya, jadi kadang voucher yang saya dapat dari gojek melalui bonus harta karun dari go clubnya jadi tidak terpakai.🤭 karena tidak bisa double voucher seprti yg dulu. Masukan bagi gojeknya, semoga promo2nya balik lg sprti dulu ya ☺",4,aplikasi bantu layan go food go cars nya ya sayang promo nya tarik tarik promo promo go foodnya yg double voucher seprti kadang voucher gojek bonus harta karun go clubnya pakai double voucher seprti yg masuk gojek moga promo nya lg sprti ya 
"gimana sihh, temen gue pesen makanann sampe sejammm padahal makanan udah jadii dan tinggal dijemput manaa jaraknya dari gojek juga dekett tapi ga gerakk-gerakk. kalo pada gamau kerja jangan main mainin customer gini lahhh drivernya.",1,gimana sihh temen gue sen makanann sampe sejammm makan udah jadi tinggal jemput manaa jarak gojek dekett ga gerakkgerakk kalo gamau kerja main mainin customer gin lahhh drivernya
Beli makan gak pernah Nemu driver.. Aplikasi Aneh....,1,beli makan gak nemu driver aplikasi aneh
lumayan bingung bagusnya drivernya familiar,4,lumayan bingung bagus drivernya familiar
lumayan cepat dan murah,5,lumayan cepat murah
"makin sini makin mahal ajaaa parah, promo makin gak masuk akal 😆🤣",1,mahal ajaaa parah promo gak masuk akal 
"Rapihkan sistem gopay dong, masa sudah terdebet dan gopay tidak kunjung masuk harus menunggu lebih dari 2 hari.",2,rapihkan sistem gopay debet gopay kunjung masuk tunggu
Fast respon Tidak terlalu lama menunggu,5,fast respon tunggu
"Baru ganti no hp goride ,tapi blm bisa beli kuota internet di gopay,minta tolong dibantu y",5,ganti no hp goride blm beli kuota internet gopayminta tolong bantu y
"Itu ulasan di Aplikasi GoPartner ditanggapin dong, jgn cuma naggapin ulasan di aplikasi pelanggan aja Emang lo ga butuh driver apa?",1,ulas aplikasi gopartner ditanggapin jgn naggapin ulas aplikasi langgan aja emang lo ga butuh driver
"sangat terbantu, mohon lebih di maksimalkan lagi terimakasih.",5,bantu mohon maksimal terimakasih
Sangat mudah untuk dapat aplikasi,5,mudah aplikasi
"Lumayan lah, coba kasih diskon lebih banyak pasti lebik baik wkwk",4,lumayan coba kasih diskon lebik wkwk
Kadang suka d cancel klo jaraknya Deket padahal pesen gocar karna lagi urgent,4,kadang suka d cancel klo jarak deket sen gocar karna urgent
"Yang suka cancel orderan makanan bayar pake gopay tolong dong langsung hilangin ajah akun nya,makanan udh beres di resto malah di lempar sana sini alhasil makanan jadi dingin,satu lagi gausah ngemis pake emot di gojek,heran gw jiji liat nya gausah di kasih emot ngemis minta2 gojek ga mampu gajih karyawan apa gimana",3,suka cancel order makan bayar pake gopay tolong langsung hilangin ajah akun nyamakanan udh beres resto lempar alhasil makan dinginsatu gausah ngemis pake emot gojekheran gw jiji liat nya gausah kasih emot ngemis gojek ga gajih karyawan gimana
"Diera sekrng ini Gojek memng memudahkan segala apapun, mau pergi kemana2 jadi mudah, sukses terus untuk GOJEK",5,era sekrng gojek memng mudah apa pergi mana mudah sukses gojek
"sejauh ini pakai GoJek , seiring waktu dan jaman semakin meningkat kualitasnya .. alasan pribadi saya pilih GoJek : 1. Aplikasi mudah dipahami dan tampilan nya nyaman dilihat , 2. Banyak Kemudahan di dalam aplikasi ( beli pulsa,voucher game,dll ) , 3. Bnyk Promo nya dan Promo tidak pilih kasih daerah , 4. GoPay bs transfer uang untk keluarga dan isi gopay bs di toko dekat rumah.. Kenapa bintang 4 ? Tidak bs akses saat koneksi lambat dan msh bnyk bug error titik lokasi dan isi gopay mlm hari ..",4,pakai gojek iring jaman tingkat kualitas alas pribadi pilih gojek aplikasi mudah paham tampil nya nyaman mudah aplikasi beli pulsavoucher gamedll bnyk promo nya promo pilih kasih daerah gopay bs transfer uang untk keluarga isi gopay bs toko rumah bintang bs akses koneksi lambat msh bnyk bug error titik lokasi isi gopay mlm
"Ga ada fitur pembatalan, jadi klo lagi ngecek kepencet ga sengaja nangis bangett",2,ga fitur batal klo ngecek pencet ga sengaja nang bangett
"luar biasa, menolong banget, Sanga terjangkau",5,tolong banget sanga jangkau
"Sudah ga kaya dlu lagi, parah sekalii Tutup saja tutup",1,ga kaya dlu parah sekali tutup tutup
"Tolong donk pihak gojek, berikan sanksi ke driver yang ambil orderan tapi ngediemin customer ( minta di cancel ), kasian orng yang butuh tapi didiemin. Mohon di tindaklanjuti.",2,tolong donk gojek sanksi driver ambil order ngediemin customer cancel kasi orng butuh didiemin mohon tindaklanjuti
"Jaga kualitas layanan, tetap perhatikan kesejahteraan mitra/driver",5,jaga kualitas layan perhati sejahtera mitradriver
Terimakasih gojek atas semuanya dan selalu setia melayani customer nya semoga sukses selalu buat GOTO 🤲🙏🙏,5,terimakasih gojek setia layan customer nya moga sukses goto 
"Koq menu layanan GOCAR dan GOJEK nya gak muncul di halaman utama?di update yg terbaru.. kalau org gaptek pasti gak jd order layanan GOCAR, pasti jd beralih ke aplikasi GRAB 😔... CEPAT DI PERBAIKI!!!!",2,koq menu layan gocar gojek nya gak muncul halaman utamadi update yg baru org gaptek gak jd order layan gocar jd alih aplikasi grab  cepat baik
Mantap terimakasih saya dapet promo yg sangat gila,5,mantap terimakasih dapet promo yg gila
Susah masuk saat no hp sudah tidak aktif lagi,1,susah masuk no hp aktif
Aplikasi makin gag jelas. Tiba2 dicancel sama drivernya tanpa pemberitahuan. Gag muncul di aplikasi. Ditelponin gag bisa. Ketik tombol bantuan tau2nya disuruh ngulang dri awal. Bikin buang2 waktu kak. Mohon untuk diupdate. Misal driver yg cancel tolong otomatis utk cari driver yg lain,1,aplikasi gag dicancel drivernya pemberitahuan gag muncul aplikasi ditelponin gag ketik tombol bantu tau nya suruh ngulang dri bikin buang kak mohon diupdate driver yg cancel tolong otomatis utk cari driver yg
plis gojek harus di perbaiki udah berapa kali pesen go food status ngk berubah sama sekali tau tau driver dateng,3,plis gojek baik udah kali sen go food status ngk ubah tau tau driver dateng
"Efisien, praktis, nggak pake lama",5,efisien praktis nggak pake
"Ini ada apa dengan GOJEK khususnya gocar, saya pesan gocar kok yang datang taksi bluebird, klo saya mau naik taksi gak perlu saya order, ke depan rumah jg lewat trus taksinya, tolong dong perbaiki aplikasinya, dan saya gak suka dengan bluebird.!!",1,gojek gocar pesan gocar taksi bluebird klo taksi gak order rumah jg trus taksi tolong baik aplikasi gak suka bluebird
"Baguss suka, kdng suka lambat dpt drivernya klo beli makanan/pesen gojeknya",5,baguss suka kdng suka lambat dpt drivernya klo beli makananpesen gojek
Mesin penjawab otomatis tidak komunikatif dan tidak memberi solusi,1,mesin jawab otomatis komunikatif solusi
Kenapa susah kali yah menerima penumpang disaat bulan 12,1,susah kali yah terima tumpang saat
Keren cuma tolong pencarian driver jangan lama2,5,keren tolong cari driver
